thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Calibration.started,polygon_2.started,mouse_2.started,Calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,trial.started,polygon.started,mouse.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.776465892791748,0.26064814814814813,-0.22685185185185186,4.504899532642298,-4.5071532374914325,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.793373584747314,0.26064814814814813,-0.22453703703703703,4.20154455041377,-4.308671928686283,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.810734033584595,0.26064814814814813,-0.22175925925925927,4.049500645240705,-4.6823680467991196,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.827430963516235,0.26064814814814813,-0.22175925925925927,4.653053886056447,-4.977754434467828,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.844724655151367,0.26064814814814813,-0.21898148148148147,4.484221401093832,-4.590936651457812,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.859925508499146,0.2601851851851852,-0.21805555555555556,3.7828316245438005,-4.528262766352615,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.87697458267212,0.25972222222222224,-0.21712962962962962,4.049369601690104,-4.639773494771916,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.892410516738892,0.2587962962962963,-0.21574074074074073,4.297123486898687,-4.080509066168378,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.910597562789917,0.2574074074074074,-0.2152777777777778,4.424212768865978,-3.860150716018234,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.926744222640991,0.2569444444444444,-0.21435185185185185,4.9978765279533555,-3.616880319804347,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.943283796310425,0.2564814814814815,-0.21388888888888888,4.663089830785267,-4.477379028782106,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.96019458770752,0.25555555555555554,-0.21388888888888888,4.7943847018127395,-4.166235919567255,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.976665019989014,0.2550925925925926,-0.21388888888888888,5.010191750369988,-4.161339626624516,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,10.994008302688599,0.25416666666666665,-0.21388888888888888,5.337339649205117,-4.340558860881257,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.010936260223389,0.25416666666666665,-0.21388888888888888,5.177199728853216,-4.877195892711556,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.026806116104126,0.2537037037037037,-0.21388888888888888,5.131221374077306,-4.680469907955035,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.04386305809021,0.25324074074074077,-0.21388888888888888,4.440509522947202,-4.531656217584539,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.06015419960022,0.25324074074074077,-0.21388888888888888,4.60841204144758,-4.568894008204234,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.077741146087646,0.25324074074074077,-0.21388888888888888,4.735689733968792,-4.927061332984059,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.093516826629639,0.25324074074074077,-0.21388888888888888,4.363728989060145,-4.616771969719854,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.11015510559082,0.2523148148148148,-0.21388888888888888,4.303101326007894,-4.6106762637673775,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.127097606658936,0.2518518518518518,-0.21388888888888888,4.230995115163326,-4.314901017975161,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.143792629241943,0.2518518518518518,-0.21481481481481482,3.974815157382573,-4.4947790950832065,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.160907506942749,0.25092592592592594,-0.2152777777777778,3.7642795112502263,-4.967338051038634,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.17638611793518,0.24953703703703703,-0.21666666666666667,3.8222319138096266,-4.952607171940081,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.193464517593384,0.2462962962962963,-0.21805555555555556,3.9475825092687282,-5.287082722015072,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.209686040878296,0.2439814814814815,-0.21944444444444444,4.3801640929882755,-5.768005838607024,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.226406812667847,0.24027777777777778,-0.21944444444444444,4.2742173431374555,-5.959324672688115,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.242673397064209,0.23703703703703705,-0.22037037037037038,4.2842644998923,-5.959324672688115,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.259162425994873,0.23333333333333334,-0.22037037037037038,4.441502445505531,-5.761786226052473,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.276184558868408,0.23055555555555557,-0.21944444444444444,4.42408733969579,-5.354392385593765,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.292841672897339,0.2273148148148148,-0.21712962962962962,4.46409496356078,-5.049555088813037,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.309470891952515,0.22407407407407406,-0.21203703703703702,4.3035689501116945,-5.208732904451071,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.32694149017334,0.22361111111111112,-0.2101851851851852,4.338698747580463,-5.2388535967524215,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.34310793876648,0.22268518518518518,-0.20879629629629629,3.991203636446895,-5.435886339631481,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.359643936157227,0.2222222222222222,-0.2074074074074074,3.9379630814633204,-5.739096247894159,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.37681770324707,0.2222222222222222,-0.20601851851851852,4.078832613202095,-5.4683482720778,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.393905401229858,0.2222222222222222,-0.20555555555555555,4.405830461525014,-5.97475502065028,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.410818576812744,0.2212962962962963,-0.20462962962962963,4.198429887541014,-5.865811728966494,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.427080392837524,0.2212962962962963,-0.20462962962962963,4.030102642057024,-5.865811728966494,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.442763566970825,0.22083333333333333,-0.20462962962962963,4.2437247678968815,-5.93324626113791,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.459949254989624,0.2199074074074074,-0.20462962962962963,4.3717174481875105,-5.659163148426745,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.476450681686401,0.21944444444444444,-0.20462962962962963,4.284788251613879,-5.611308505308237,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.493088245391846,0.2175925925925926,-0.20462962962962963,4.776273165170035,-5.532843034017215,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.510138511657715,0.21666666666666667,-0.2050925925925926,5.211483372574837,-5.5684559162649085,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.52648663520813,0.21388888888888888,-0.20555555555555555,5.462229594002933,-5.23270064030538,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.543343544006348,0.21296296296296297,-0.20694444444444443,5.209645625400207,-5.347876627393949,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.560301780700684,0.21064814814814814,-0.20879629629629629,5.174925623755043,-5.499679850110843,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.577852010726929,0.20925925925925926,-0.2111111111111111,5.165773425802656,-4.97810003057968,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.59427547454834,0.20787037037037037,-0.2125,5.1388128072652925,-4.849666965191783,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.609406471252441,0.2074074074074074,-0.21388888888888888,5.6415746807274,-4.828925402487501,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.626130104064941,0.20601851851851852,-0.2175925925925926,5.078694700583384,-5.096056927058075,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.642791986465454,0.2050925925925926,-0.21851851851851853,4.811978262277801,-4.507837967168021,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.660688638687134,0.2050925925925926,-0.22175925925925927,4.613146408436681,-4.449301111376434,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.676738023757935,0.20462962962962963,-0.22407407407407406,4.298958721065467,-4.322614183290964,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.693172216415405,0.20416666666666666,-0.22546296296296298,4.147719997082929,-4.646013115347685,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.710482597351074,0.20324074074074075,-0.22777777777777777,4.01147755298959,-4.844904291919147,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.726856708526611,0.20277777777777778,-0.23055555555555557,3.9346136556643057,-4.53051104473301,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.74319338798523,0.20185185185185187,-0.2337962962962963,4.105679543324521,-4.562329571118872,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.760756492614746,0.20185185185185187,-0.23472222222222222,4.228483604262753,-4.728788991635566,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.777429342269897,0.20092592592592592,-0.23796296296296296,4.249149728508371,-4.820757403082122,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.794188737869263,0.20046296296296295,-0.24074074074074073,4.264304182752702,-4.764052832373257,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.810379981994629,0.20046296296296295,-0.24212962962962964,4.5403202715675794,-4.95226112509838,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.82673978805542,0.20046296296296295,-0.24351851851851852,4.271009804822635,-5.068670416052657,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.843530178070068,0.20046296296296295,-0.24537037037037038,4.300876643843402,-5.1391811659293865,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.858870506286621,0.20046296296296295,-0.24675925925925926,4.720489258082854,-5.0300370035664095,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.876038074493408,0.20185185185185187,-0.24814814814814815,4.794868927903688,-5.064271125064555,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.893157482147217,0.20416666666666666,-0.24861111111111112,4.945861396778746,-4.834573917250968,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.909819841384888,0.20787037037037037,-0.25,5.198691649407556,-4.956177627687297,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.926769018173218,0.21435185185185185,-0.25,4.918463567456527,-4.876641422659495,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.943480491638184,0.22175925925925927,-0.24953703703703703,4.715972389460726,-5.116793801396294,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.95991563796997,0.23425925925925925,-0.24768518518518517,5.056865270313239,-5.139132942731756,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.976568937301636,0.24027777777777778,-0.24675925925925926,5.5286271223067045,-4.766664872557508,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,11.992991924285889,0.24259259259259258,-0.24675925925925926,5.118286722932387,-4.587817706572476,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.009291410446167,0.24537037037037038,-0.24675925925925926,4.96615266405683,-4.705493527950782,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.02681827545166,0.24583333333333332,-0.24675925925925926,5.270563034849455,-4.990127738414576,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.042532205581665,0.24722222222222223,-0.24675925925925926,5.356852078792163,-4.796618854231535,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.059173107147217,0.24768518518518517,-0.24675925925925926,5.478620445091279,-4.705128355372184,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.076050758361816,0.24768518518518517,-0.24675925925925926,5.799995766188516,-4.531118670649908,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.093093156814575,0.2462962962962963,-0.2462962962962963,5.799995766188516,-4.281476710897223,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.109203815460205,0.2449074074074074,-0.2462962962962963,5.22761199187174,-4.576550115773868,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.126920938491821,0.24212962962962964,-0.24537037037037038,5.61281408855876,-4.728500555061696,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.142927885055542,0.23935185185185184,-0.24444444444444444,5.263808318774964,-4.676403154907613,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.159682750701904,0.23796296296296296,-0.2439814814814815,4.351950593045159,-4.643669482911542,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.176400661468506,0.23657407407407408,-0.2439814814814815,4.379226999997441,-4.309118756954606,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.193121910095215,0.2351851851851852,-0.24351851851851852,4.461245726645277,-4.8059343583818634,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.209072351455688,0.2337962962962963,-0.24351851851851852,3.8678801736770967,-4.451744433172682,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.22616720199585,0.23287037037037037,-0.24351851851851852,4.105861730942213,-4.5869451308197835,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.243276357650757,0.23194444444444445,-0.24259259259259258,3.757800799392143,-4.891146389160596,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.259254217147827,0.23194444444444445,-0.24259259259259258,3.3271750705993535,-4.997380206903046,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,12.276692628860474,0.23148148148148148,-0.24212962962962964,3.070534366102859,-5.563450642286597,0.03,,,,,,,364561,001,2025-07-15_11h02.33.889,ContPsy,2024.2.3,59.81608945141404,2025-07-15 11h02.43.319081 +0100,
