thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,mouse_2.started,polygon_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.corr,trial.started,mouse.started,polygon.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,93.943578,-0.056666667,0.108333333,-4.526290029,0.199326879,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,93.95354605,-0.056666667,0.108333333,-4.724278994,0.006037888,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,93.96252084,-0.056666667,0.105,-4.90270837,0.25570516,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,93.97148871,-0.058333333,0.101666667,-4.592931024,0.450279441,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,93.97945905,-0.061666667,0.098333333,-4.558344228,0.532978678,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,93.99042153,-0.063333333,0.095,-4.791534834,0.383407661,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.0013845,-0.068333333,0.093333333,-4.865427905,0.148178776,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.00836205,-0.075,0.091666667,-4.919910988,0.406761272,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.01932645,-0.081666667,0.09,-5.149401039,0.747085625,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.02929497,-0.096666667,0.09,-5.152162762,0.98747034,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.03726435,-0.116666667,0.09,-4.792338677,0.462185788,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.04624057,-0.13,0.09,-4.545678694,0.184563505,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.05719829,-0.145,0.09,-4.655233216,0.246580818,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.0681622,-0.161666667,0.085,-3.860377812,0.248786816,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.07713318,-0.171666667,0.081666667,-3.402165058,-0.323725202,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.08610201,-0.175,0.08,-3.059660226,-0.210475941,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.09806132,-0.176666667,0.078333333,-2.966914346,-0.085989112,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.10503793,-0.176666667,0.078333333,-3.094939703,0.258450019,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.11671448,-0.176666667,0.078333333,-2.627919699,-0.184937036,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.12369156,-0.176666667,0.078333333,-2.492199041,-0.335629939,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.13465428,-0.176666667,0.078333333,-3.03203008,-0.119960969,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.142627,-0.178333333,0.078333333,-2.885928966,0.030266708,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.15259433,-0.181666667,0.078333333,-2.75516582,0.20123513,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.16156435,-0.183333333,0.076666667,-3.207318182,0.025553019,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.17053413,-0.185,0.073333333,-3.220914377,-0.198178898,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.18050218,-0.185,0.07,-2.788117679,-0.009643455,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.18947053,-0.185,0.065,-2.333853964,-0.071081993,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.20043468,-0.185,0.061666667,-2.643133594,-0.241085798,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.21040297,-0.186666667,0.055,-2.706130969,0.143369387,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.21937084,-0.186666667,0.051666667,-3.432497365,-0.178859182,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.22834158,-0.186666667,0.048333333,-3.214518518,-0.480851406,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.23830843,-0.186666667,0.048333333,-3.212999688,-1.098241013,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.24927115,-0.186666667,0.046666667,-3.1665493,-1.261014213,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.2572453,-0.186666667,0.043333333,-3.385165106,-0.788081824,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.26820803,-0.188333333,0.038333333,-3.755953149,-1.253162932,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.28017211,-0.188333333,0.031666667,-3.475412957,-1.624449882,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.28714561,-0.19,0.028333333,-2.997457966,-1.851706963,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.29810739,-0.191666667,0.026666667,-3.281815609,-2.023142623,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.30608535,-0.193333333,0.025,-3.590411267,-1.374381171,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.31592059,-0.193333333,0.025,-3.154164266,-1.190452009,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.32389379,-0.193333333,0.025,-2.751422732,-1.333117619,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.33485746,-0.193333333,0.025,-3.018789956,-1.086296556,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.34681773,-0.193333333,0.025,-3.197398564,-0.556550824,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.35379434,-0.193333333,0.025,-3.316504307,-0.678524767,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.36476183,-0.193333333,0.023333333,-3.31045602,-0.864392669,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.37273073,-0.193333333,0.023333333,-3.376949112,-0.942098695,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.38269806,-0.193333333,0.021666667,-2.9069949,-1.265494841,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.39166856,-0.191666667,0.02,-3.663763307,-1.209669939,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.4006424,-0.188333333,0.018333333,-3.878111951,-1.41069262,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.40861106,-0.183333333,0.016666667,-4.184266167,-1.112647952,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.42057252,-0.178333333,0.013333333,-4.158187306,-1.128321776,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.43153858,-0.171666667,0.01,-4.428793991,-1.579954564,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.43851542,-0.166666667,0.006666667,-4.217620925,-1.398403131,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.44947457,-0.165,0.003333333,-4.458755386,-1.314649163,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.45744872,-0.163333333,0.001666667,-4.471583487,-1.031427653,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.46741438,-0.161666667,0,-3.914752993,-0.855123669,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.47638488,-0.16,-0.005,-3.551787449,-0.560533821,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.48635483,-0.158333333,-0.011666667,-3.256177613,-0.349810787,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.49532127,-0.156666667,-0.016666667,-3.295177989,-0.346687795,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.50529337,-0.155,-0.025,-2.691691521,-0.454250382,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.51625228,-0.153333333,-0.031666667,-2.610967643,-0.501198641,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.52422476,-0.15,-0.038333333,-2.742421971,-0.372842387,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.53419113,-0.15,-0.043333333,-2.527628855,-0.515455398,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.54316115,-0.148333333,-0.05,-2.35091629,-0.358259758,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.55213118,-0.148333333,-0.053333333,-2.245241031,-0.630790513,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.56309581,-0.148333333,-0.053333333,-2.606102655,-0.42700995,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.57106972,-0.151666667,-0.055,-2.800741908,-0.226884991,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.58003926,-0.156666667,-0.056666667,-3.170220542,-0.467217681,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.59000397,-0.161666667,-0.058333333,-3.113064031,-0.454246702,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.60096741,-0.168333333,-0.058333333,-2.833114819,-0.788202585,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.60794425,-0.178333333,-0.058333333,-2.344599207,-0.913428682,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.61990476,-0.183333333,-0.06,-2.394655189,-1.130916409,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.62895346,-0.191666667,-0.061666667,-2.1828223,-0.931148318,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.63784432,-0.196666667,-0.063333333,-1.947255609,-0.972276755,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.64581704,-0.201666667,-0.066666667,-1.96215245,-1.072956857,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.65678144,-0.206666667,-0.068333333,-1.79507488,-1.031531221,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.66774464,-0.213333333,-0.073333333,-1.318426299,-1.107692549,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.67671537,-0.221666667,-0.075,-1.300051233,-1.262333473,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.6856842,-0.23,-0.076666667,-1.511156525,-1.247958686,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.69565248,-0.238333333,-0.076666667,-1.605831718,-1.014866199,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.70462179,-0.245,-0.075,-1.582416102,-1.122120577,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.71259499,-0.251666667,-0.071666667,-1.226240303,-0.58818799,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.72355819,-0.255,-0.066666667,-1.222719843,-1.046816556,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.73452067,-0.258333333,-0.06,-1.255519142,-1.400255374,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.74249482,-0.26,-0.053333333,-1.154733945,-0.632450779,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.75345922,-0.26,-0.046666667,-0.654292775,-0.536767962,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.76442313,-0.26,-0.038333333,-0.579862073,-0.720547038,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.77239537,-0.256666667,-0.031666667,-0.738141483,-0.715550214,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.78335905,-0.253333333,-0.025,-0.903978164,-0.678878648,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.79033446,-0.246666667,-0.018333333,-1.284771262,-0.262525767,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.80129719,-0.243333333,-0.011666667,-1.315315623,-0.18817997,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.80827451,-0.236666667,-0.005,-1.196998209,-0.578323871,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.81923795,-0.23,-0.001666667,-1.405372337,-0.559850889,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.82820988,-0.218333333,-0.001666667,-1.001634473,-0.293943887,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.83717847,-0.201666667,0,-1.319952083,0.413177874,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.84614968,-0.183333333,0,-1.260560711,0.34064231,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.85611415,-0.158333333,0,-1.443061779,0.181195128,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.86707783,-0.14,-0.001666667,-1.584888492,-0.009121355,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.87704897,-0.115,-0.003333333,-2.117508846,0.340024384,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.88601398,-0.103333333,-0.003333333,-2.376439164,0.584975939,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.89498568,-0.098333333,-0.003333333,-2.736305857,0.810391432,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.9049511,-0.096666667,-0.003333333,-2.779545765,0.804567042,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.91691065,-0.096666667,-0.003333333,-2.916931512,1.01433742,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.92987251,-0.096666667,-0.003333333,-2.95044685,0.540391038,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.9418273,-0.096666667,-0.003333333,-2.532173074,0.400440863,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.95279241,-0.096666667,-0.003333333,-2.515133095,0.509697125,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.96176124,-0.096666667,-0.003333333,-2.4320723,0.588595916,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,94.97172904,-0.093333333,-0.003333333,-2.541669589,0.18796155,1,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
