trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,polygon_2.started,mouse_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,trial.started,polygon.started,mouse.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,,,,,,,,,,,,,,,,4.229307651519775,0.0,0.04833333333333333,0.6447882645504858,3.399751046538267,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.24621319770813,0.0,0.049166666666666664,0.5111073591202043,2.9181764835488684,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.262219190597534,0.0016666666666666668,0.05,0.48136491160716965,3.0316174819400925,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.278213024139404,0.0025,0.051666666666666666,0.36704156325751236,2.927950113700845,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.294769525527954,0.004166666666666667,0.0525,0.6704909849920352,3.0028775031125328,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.312777280807495,0.005,0.0525,1.3058667424690058,2.827687508785302,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.329871892929077,0.005,0.05333333333333334,1.3361229828209522,2.7680030836182983,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.345053434371948,0.005,0.05333333333333334,1.108545116758884,2.577560758981915,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.360944986343384,0.005,0.05333333333333334,1.701548451112426,2.8762795528704213,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.378304958343506,0.005,0.05333333333333334,1.8816451500062819,2.746181493027882,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
