trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,polygon_2.started,mouse_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,trial.started,polygon.started,mouse.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,expStart
0,0,0,0,,,,,,,,,,,,,,,,56.21073127,-0.037962963,-0.128703704,-1.655193746,-3.67461332,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.22772837,-0.038888889,-0.135185185,-1.624717885,-3.333298272,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.24445081,-0.038888889,-0.136111111,-1.546253053,-2.690979781,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.26046872,-0.038888889,-0.136111111,-1.551435996,-2.625051532,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.27846622,-0.039814815,-0.137037037,-1.657526063,-2.608833486,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.29427171,-0.040740741,-0.137037037,-1.803145355,-2.99925611,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.31036544,-0.041666667,-0.137037037,-1.637994457,-2.970837309,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.32835221,-0.043518519,-0.137037037,-1.832674968,-3.408556408,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.34445095,-0.044444444,-0.137037037,-1.832899437,-3.870104962,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.36046529,-0.044444444,-0.137037037,-1.752715789,-3.368463184,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.37746763,-0.046296296,-0.137037037,-1.717975777,-3.29298104,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.39446616,-0.046296296,-0.137037037,-2.044935021,-3.001623931,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.41046667,-0.046296296,-0.137037037,-2.317532284,-3.120298124,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.42746878,-0.046296296,-0.137037037,-2.427642393,-2.762885534,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.44425845,-0.047222222,-0.137037037,-2.576888764,-2.751726704,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.46131587,-0.048148148,-0.137037037,-2.501536731,-3.005163373,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.47822523,-0.048148148,-0.137962963,-2.438543341,-3.419177777,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.49466681,-0.049074074,-0.137962963,-2.060096877,-3.349869595,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.51066494,-0.05,-0.137962963,-2.266683667,-3.323470778,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.52774429,-0.050925926,-0.137962963,-2.239852813,-2.892622233,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.54427052,-0.051851852,-0.137962963,-2.398454378,-3.245100162,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.5602901,-0.052777778,-0.137962963,-2.603357235,-3.579501993,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.5774672,-0.05462963,-0.134259259,-2.720294683,-3.441053761,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.59446478,-0.056481481,-0.131481481,-3.037075531,-3.439524504,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.61137056,-0.059259259,-0.126851852,-2.923709264,-3.151741353,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.62748575,-0.060185185,-0.125,-2.57860308,-3.182235897,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.64450073,-0.061111111,-0.124074074,-3.134104882,-3.790155534,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.66104245,-0.061111111,-0.123148148,-3.27415657,-3.846380271,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.67704654,-0.061111111,-0.123148148,-3.305349725,-3.558762103,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.69404078,-0.062037037,-0.123148148,-3.47143351,-4.227988034,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.71061087,-0.062037037,-0.123148148,-4.100061952,-3.925935096,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.72761059,-0.062962963,-0.123148148,-3.969114431,-4.185111997,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.7446425,-0.064814815,-0.123148148,-3.746645044,-4.431187049,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.76095796,-0.07037037,-0.121296296,-3.734875738,-4.618045729,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.77882886,-0.075,-0.118518519,-3.223722491,-4.332224955,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.79384637,-0.076851852,-0.117592593,-3.772377979,-4.193584234,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.81084776,-0.077777778,-0.116666667,-3.453212507,-3.750736769,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.82784724,-0.078703704,-0.115740741,-3.62730646,-4.141467821,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.84376717,-0.07962963,-0.114814815,-3.366837721,-4.110522752,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.86106586,-0.080555556,-0.114814815,-3.469815224,-3.859350879,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.87804627,-0.084259259,-0.113888889,-3.421343318,-3.672327291,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.89370561,-0.087037037,-0.112037037,-3.168659506,-4.154608525,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.91270471,-0.087962963,-0.112037037,-2.889990736,-4.522186945,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.92770457,-0.090740741,-0.111111111,-2.489074054,-4.65269648,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.94374752,-0.091666667,-0.111111111,-2.716353475,-4.398466799,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.96127701,-0.092592593,-0.111111111,-3.080878216,-4.141178774,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.97727799,-0.096296296,-0.109259259,-3.069635239,-4.151245252,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,56.9948256,-0.099074074,-0.109259259,-2.898549814,-3.793583982,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.01079535,-0.101851852,-0.109259259,-3.287270146,-4.085753186,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.02779675,-0.10462963,-0.109259259,-3.313558414,-3.642976002,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.04366422,-0.105555556,-0.109259259,-3.47867112,-3.369931344,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.06019521,-0.106481481,-0.109259259,-3.291784512,-3.304194974,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.07761693,-0.107407407,-0.110185185,-2.792959661,-3.123799952,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.09473157,-0.108333333,-0.112037037,-2.710590889,-3.285124553,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.11085987,-0.111111111,-0.115740741,-3.561456691,-3.546240834,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.12754989,-0.113888889,-0.118518519,-3.358396096,-3.514795578,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.14356232,-0.113888889,-0.12037037,-3.45778885,-3.259092141,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.16131115,-0.116666667,-0.122222222,-3.447018645,-3.572392026,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.17819023,-0.117592593,-0.122222222,-3.756989617,-3.969478573,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.19419098,-0.118518519,-0.123148148,-3.539894359,-3.794764329,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.2101891,-0.119444444,-0.123148148,-2.955354332,-3.702574037,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.22818708,-0.12037037,-0.124074074,-2.776197034,-3.625666506,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.24406004,-0.12037037,-0.124074074,-2.739663029,-4.193362919,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.26061654,-0.12037037,-0.125,-3.003318799,-4.020810735,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.27761555,-0.12037037,-0.125,-3.27132961,-4.094819242,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.29367113,-0.12037037,-0.125925926,-3.128993783,-3.705387303,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.31126451,-0.12037037,-0.125925926,-3.087221963,-3.614251901,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.32726669,-0.12037037,-0.126851852,-2.28435311,-3.677951594,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.34357667,-0.12037037,-0.126851852,-2.607751359,-3.862515714,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.36111021,-0.12037037,-0.126851852,-2.816360323,-3.76364406,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.37730408,-0.12037037,-0.126851852,-3.012095574,-3.3993707,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.39430356,-0.12037037,-0.126851852,-3.63762328,-2.982012487,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.41030407,-0.12037037,-0.125925926,-3.615463642,-3.318157929,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.42830181,-0.12037037,-0.123148148,-3.412471527,-3.388009565,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.44432831,-0.121296296,-0.121296296,-3.813569188,-2.608658239,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.46153712,-0.122222222,-0.116666667,-3.586090232,-3.166350209,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.47751141,-0.125,-0.112037037,-3.669493279,-3.287148076,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.49453759,-0.125925926,-0.109259259,-3.414538687,-3.249564897,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.51053882,-0.125925926,-0.108333333,-3.093026901,-3.075899988,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.52654314,-0.126851852,-0.107407407,-3.104308344,-2.976507997,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.54355097,-0.126851852,-0.107407407,-2.94212578,-2.964343161,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.56008935,-0.126851852,-0.107407407,-2.852347742,-2.904473652,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.57729363,-0.126851852,-0.107407407,-2.926569547,-3.256396162,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.59515548,-0.126851852,-0.107407407,-3.419406831,-3.169810601,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.61015534,-0.126851852,-0.107407407,-3.541486332,-3.528286137,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.62717056,-0.126851852,-0.107407407,-3.738707932,-4.022489412,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.64462495,-0.126851852,-0.107407407,-3.269105458,-4.229175328,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.66074824,-0.126851852,-0.107407407,-3.153222934,-4.360881827,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.6783216,-0.125925926,-0.107407407,-3.513847292,-4.010312547,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.69432449,-0.125925926,-0.107407407,-3.678843827,-4.616874586,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.71132088,-0.125,-0.107407407,-3.824150803,-4.947644032,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.72732711,-0.125,-0.107407407,-3.492773076,-5.090684047,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.7434361,-0.125,-0.107407407,-3.408752377,-5.138088023,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.76049852,-0.125,-0.107407407,-3.195852131,-5.254882495,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.77741551,-0.125,-0.107407407,-3.019919564,-4.771123113,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.79343033,-0.125,-0.107407407,-2.515033538,-4.660517465,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.81041646,-0.125,-0.107407407,-2.588086566,-5.032939009,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.82841468,-0.125,-0.107407407,-2.73075113,-5.284307395,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.84442711,-0.124074074,-0.105555556,-2.57614626,-5.161098439,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.86096001,-0.124074074,-0.10462963,-2.251900111,-5.32830911,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.87797332,-0.121296296,-0.102777778,-2.908836389,-5.846135713,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.89404297,-0.12037037,-0.100925926,-2.873133165,-5.598272758,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.9104352,-0.118518519,-0.1,-2.694264221,-5.766233973,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.92788553,-0.116666667,-0.099074074,-3.442989221,-5.766233973,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.94390368,-0.116666667,-0.099074074,-3.378081469,-5.754657355,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.96148276,-0.115740741,-0.099074074,-3.528062123,-5.598676394,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.97774529,-0.115740741,-0.099074074,-3.838096577,-5.745101747,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,57.99452424,-0.115740741,-0.099074074,-3.942168938,-5.614672182,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,58.0105238,-0.115740741,-0.099074074,-4.200293669,-5.58883255,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,58.02752447,-0.115740741,-0.099074074,-4.32827073,-5.753061875,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,58.04443336,-0.115740741,-0.1,-4.659841857,-5.753061875,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
0,0,0,0,,,,,,,,,,,,,,,,58.060992,-0.115740741,-0.102777778,-3.601141419,-5.928637544,1,,,,,,,,999,1,2025-07-15_11h59.17.840,untitled,2023.2.3,59.90832828,2025-07-15 11h59.24.353130 +0200
