thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,mouse_2.started,polygon_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.corr,trial.started,mouse.started,polygon.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.8565731,-0.046666667,0.253333333,1.506502641,5.883380393,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.86488199,-0.045,0.253333333,2.113883925,5.883380393,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.87841964,-0.043333333,0.253333333,2.541521362,5.971691517,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.88647103,-0.036666667,0.253333333,2.59640667,5.720686164,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.89398575,-0.031666667,0.255,2.488008166,5.155404877,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.90251136,-0.025,0.256666667,2.303046377,4.730866582,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.91102624,-0.02,0.261666667,1.929437406,4.475650544,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.91803432,-0.018333333,0.261666667,1.403174862,4.414287441,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.93063021,-0.013333333,0.265,0.969896158,3.932620464,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.93863225,-0.011666667,0.266666667,1.259077487,4.378634377,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.94810843,-0.005,0.273333333,1.010202648,3.886892251,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.96113634,-0.001666667,0.276666667,1.059195562,3.780204207,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.96820426,0,0.276666667,1.148757962,4.297718077,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.97875261,0.003333333,0.283333333,0.993868056,4.815985386,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39.99438572,0.006666667,0.286666667,0.540983463,4.86516176,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.0029459,0.013333333,0.291666667,0.709910914,4.793403909,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.0135026,0.018333333,0.295,1.119790165,4.565372518,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.02648759,0.021666667,0.3,1.308095144,4.459485104,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.03678489,0.031666667,0.308333333,1.385690182,4.486452492,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.04729819,0.036666667,0.311666667,1.090549819,4.084795853,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.05783772,0.041666667,0.316666667,0.779209432,3.862835625,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.06584692,0.045,0.318333333,0.975609678,3.77406908,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.07635117,0.05,0.321666667,1.133860736,3.653061052,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.0859499,0.063333333,0.325,1.362467521,2.913811958,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.09566903,0.071666667,0.328333333,1.032000435,2.896217817,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.10678291,0.078333333,0.33,0.624694437,3.058061909,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.11694431,0.085,0.33,0.903107884,2.917033331,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.12950563,0.088333333,0.33,0.293287652,2.361602659,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.14202023,0.09,0.33,0.629444159,2.044633097,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.15556026,0.096666667,0.33,0.79228964,2.033458222,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.16869736,0.103333333,0.328333333,0.754486743,1.773734247,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.18379211,0.106666667,0.328333333,0.788598992,1.612919738,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.19331741,0.111666667,0.328333333,0.748935951,1.454459148,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.20687675,0.113333333,0.328333333,0.735223692,1.493660272,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.22163653,0.113333333,0.328333333,0.401821373,1.362746872,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.23232508,0.113333333,0.328333333,0.754983912,1.452691491,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.24279308,0.113333333,0.328333333,0.097556896,0.817231097,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.25117636,0.115,0.328333333,0.577879405,0.590870473,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.26067662,0.116666667,0.326666667,0.36425701,1.047599072,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.2676816,0.116666667,0.326666667,0.979849627,0.720497403,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.27724457,0.118333333,0.325,1.331942207,1.137608597,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.28481722,0.118333333,0.323333333,1.539089634,1.232406607,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.29432702,0.118333333,0.318333333,1.357543444,1.635772726,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.30080986,0.118333333,0.311666667,1.1376872,1.70748914,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.30934,0.115,0.301666667,1.390331189,1.288017099,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.31736493,0.108333333,0.29,1.823738306,1.216279938,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.32733488,0.101666667,0.276666667,1.513734872,1.279227997,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.33384228,0.098333333,0.27,1.696535963,1.04058623,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.3423562,0.093333333,0.263333333,1.650142608,0.899033346,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.35066724,0.091666667,0.261666667,1.44813509,0.731216342,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.35968351,0.088333333,0.256666667,1.229000672,1.118686087,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.3677969,0.086666667,0.255,1.165788539,0.988964687,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.37614822,0.086666667,0.251666667,1.355619031,0.521585012,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.38465166,0.086666667,0.25,0.866905633,0.619623591,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.3947897,0.085,0.245,0.696988931,0.516654881,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.40186405,0.085,0.238333333,0.415206601,0.161091276,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.41039801,0.085,0.238333333,0.52906251,0.47319086,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.41939878,0.085,0.22,0.578097151,0.424129361,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.4357326,0.085,0.21,0.648825366,0.420280211,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.44503355,0.08,0.183333333,0.76385477,0.51918202,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.46390486,0.078333333,0.168333333,1.017678435,0.306294084,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.47543406,0.07,0.14,0.346246455,0.200710527,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.48962831,0.061666667,0.116666667,-0.092709248,-0.057678762,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.50018883,0.056666667,0.106666667,0.065860587,0.002618568,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.51373696,0.05,0.086666667,0.774474309,-0.025260458,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.52530122,0.046666667,0.081666667,0.901317214,-0.344857153,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.53682375,0.041666667,0.068333333,0.777352255,-0.364471602,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.54635882,0.038333333,0.061666667,1.060907176,-0.533534894,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.55691481,0.036666667,0.053333333,1.010372078,-0.312903567,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.56543398,0.033333333,0.036666667,1.110819174,-0.019380831,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.57592893,0.033333333,0.026666667,0.737353389,0.360263041,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.58645058,0.033333333,0.018333333,0.394119973,0.479462109,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.59716773,0.033333333,0.01,0.140952441,0.603946287,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.60772681,0.031666667,0.005,0.086670614,0.683556476,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.61698437,0.031666667,0.005,-0.108972891,0.809134394,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.62955809,0.03,0,-0.303719729,0.641137658,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.64066839,0.025,-0.006666667,-0.27586248,0.505572464,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.64801788,0.025,-0.006666667,-0.551995529,0.850699855,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.66010642,0.021666667,-0.01,-0.42588745,0.987109264,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.66962981,0.02,-0.01,-0.127894943,1.121506773,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.68015027,0.018333333,-0.011666667,0.29833852,0.961013849,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.6896801,0.018333333,-0.011666667,0.540780025,1.087053943,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.70020962,0.018333333,-0.011666667,0.942926562,0.710025148,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.71178961,0.018333333,-0.011666667,0.69865896,0.292852422,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.71776915,0.018333333,-0.011666667,0.458273241,0.552786862,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.72648525,0.018333333,-0.011666667,0.576751417,0.745854753,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.73501945,0.018333333,-0.011666667,0.68718121,0.503759278,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.74353266,0.018333333,-0.011666667,0.571265546,0.030183656,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.7518084,0.018333333,-0.011666667,0.454750256,0.3992839,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.76156402,0.018333333,-0.011666667,0.804186155,-0.062180071,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.76965213,0.018333333,-0.011666667,1.19081478,-0.502300139,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.77801466,0.018333333,-0.011666667,1.78427967,-0.198603782,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.7865324,0.018333333,-0.011666667,1.811209314,-0.248427616,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.79492617,0.018333333,-0.011666667,1.529640924,-0.503058883,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.80144763,0.018333333,-0.011666667,1.913016479,-0.380682375,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.81159496,0.018333333,-0.011666667,1.57743078,-0.529633587,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.81958127,0.018333333,-0.011666667,1.444419306,-0.792351351,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.82805562,0.018333333,-0.011666667,1.213914485,-1.300325582,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.83657336,0.018333333,-0.011666667,1.271234679,-1.250184021,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.84609723,0.018333333,-0.011666667,1.400159729,-1.458602921,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.85765243,0.018333333,-0.011666667,1.33718208,-1.477048272,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.86694932,0.018333333,-0.011666667,1.756952033,-0.959104487,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.88702273,0.018333333,-0.011666667,1.842838948,-0.920139338,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.90107441,0.018333333,-0.011666667,1.103866185,-0.705987248,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.91365027,0.018333333,-0.011666667,0.755926951,-0.636063407,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.93392682,0.018333333,-0.011666667,0.707314336,0.0708277,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.9464767,0.018333333,-0.011666667,0.334802101,-0.328509222,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.96276999,0.018333333,-0.011666667,0.06856357,0.309392823,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,40.97422028,0.018333333,-0.011666667,-0.151923361,0.607072211,1,,,377166,1,2025-07-07_15h55.35.819,ContPsyTracking,2024.2.4,116.7798653,2025-07-07 15h55.41.644647 -0400
