trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,polygon_2.started,mouse_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,trial.started,polygon.started,mouse.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,col,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,,,,,,,,,,,,,,,,,61.67231273651123,-0.1388888888888889,-0.10833333333333334,-4.761914642567269,-2.8507684982036583,1.0,"[0.2750637307733963, 0.7055286893290628, 0.8324413909542641]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.68862843513489,-0.14722222222222223,-0.10833333333333334,-5.352967399280588,-2.809279818510752,1.0,"[0.24364742904220726, 0.6189347323773918, 0.6238880732519299]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.70480751991272,-0.15185185185185185,-0.10740740740740741,-5.614118144770055,-2.6184801309381114,1.0,"[0.6152558416201918, 0.10908250433413946, 0.6426780605086544]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.72114109992981,-0.1537037037037037,-0.10462962962962963,-5.340432690668539,-2.842735920512394,1.0,"[0.6408029269530507, 0.8367141348675547, 0.0172068321881802]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.73788094520569,-0.15462962962962962,-0.10462962962962963,-5.293770282724595,-3.2691905374779955,1.0,"[0.6402841701500064, 0.3165266751358984, 0.20957378662809933]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.75523567199707,-0.15555555555555556,-0.09907407407407408,-5.0724752623242,-3.0127941466410144,1.0,"[0.6642171249829307, 0.9109132621342083, 0.5633590375701483]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.771777868270874,-0.15555555555555556,-0.09537037037037037,-4.9429429553500475,-2.8744920199367123,1.0,"[0.6517490310555671, 0.46033421010182596, 0.05507154096637612]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.788641691207886,-0.15555555555555556,-0.09351851851851851,-4.804617821622189,-2.6702614116059284,1.0,"[0.1789178144547554, 0.02343062335128776, 0.3867507491877267]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.80554270744324,-0.15648148148148147,-0.09074074074074075,-4.335380264516905,-3.0114220945637924,1.0,"[0.30504031306975266, 0.7682313048576759, 0.2863281155521714]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.821420192718506,-0.15833333333333333,-0.08518518518518518,-4.9131529712417334,-3.1834504662024554,1.0,"[0.7405339699580324, 0.6671541004383186, 0.15188051793105772]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.83871412277222,-0.16018518518518518,-0.0824074074074074,-4.7158989443218875,-2.704688102031732,1.0,"[0.5046924314671724, 0.9795285278424353, 0.5538285146394863]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.85554599761963,-0.16018518518518518,-0.0787037037037037,-4.260484981922074,-3.1978285565232953,1.0,"[0.23816890722324868, 0.8057203604588612, 0.3067000587987929]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.87117838859558,-0.16018518518518518,-0.07777777777777778,-4.4697186087473515,-3.461419057217351,1.0,"[0.11330560053933358, 0.0879495188697701, 0.07466715858480522]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.88872814178467,-0.16018518518518518,-0.07685185185185185,-4.428250803542611,-4.038708534248055,1.0,"[0.3100369453005535, 0.7561598664764332, 0.6088116324256642]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.905041217803955,-0.15925925925925927,-0.07685185185185185,-4.209896801448352,-3.92879418491362,1.0,"[0.7781367209048421, 0.8218421198938652, 0.7889084377154064]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.92165184020996,-0.15925925925925927,-0.07685185185185185,-3.976213379843897,-4.2519479873440424,1.0,"[0.03126200055991901, 0.8107805126173779, 0.704271701128025]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.93885374069214,-0.15925925925925927,-0.07777777777777778,-4.191077716351607,-4.516554671444443,1.0,"[0.894639177863038, 0.8943914851898467, 0.23446048198255376]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.95521330833435,-0.15925925925925927,-0.0787037037037037,-4.527360119724371,-4.5343303478911565,1.0,"[0.3143908519562989, 0.07153471333332595, 0.9447729243839862]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.97158217430115,-0.15925925925925927,-0.08055555555555556,-4.301512445222944,-5.0932858184605845,1.0,"[0.9020626191293298, 0.038140188119379914, 0.8408725541496297]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,61.98837852478027,-0.16018518518518518,-0.08333333333333333,-4.464162286237493,-5.148471532780195,1.0,"[0.2976115793295441, 0.19075635196225926, 0.46143152858000747]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.00535750389099,-0.16111111111111112,-0.08425925925925926,-4.700080691002347,-5.300876271959808,1.0,"[0.737337732357151, 0.5017784190652037, 0.9496929284749792]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.02174782752991,-0.16111111111111112,-0.08518518518518518,-4.623018507148545,-5.114273848243326,1.0,"[0.19444229096263743, 0.6018208413493495, 0.9138682112997579]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.03943395614624,-0.16203703703703703,-0.08518518518518518,-4.7548031530273756,-5.670563718706354,1.0,"[0.7960453219564174, 0.13425387148717483, 0.033681651641833676]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.05555820465088,-0.16203703703703703,-0.08611111111111111,-4.452938793071448,-5.670563718706354,1.0,"[0.2565976104949992, 0.36449935503372344, 0.9866732573163542]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.071197748184204,-0.16203703703703703,-0.08703703703703704,-4.0608362576142225,-5.670563718706354,1.0,"[0.20640498603640056, 0.7367268824895814, 0.5111193488051881]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.08902072906494,-0.16203703703703703,-0.08703703703703704,-3.9245533676367406,-5.724664987720583,1.0,"[0.7306570715086022, 0.771906529205069, 0.18062825690684658]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.10518169403076,-0.16203703703703703,-0.08703703703703704,-4.2285505477110235,-5.856765332418796,1.0,"[0.8173289651734251, 0.4716872921719304, 0.49613994083962554]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.12197160720825,-0.16111111111111112,-0.08796296296296297,-4.2014318960581765,-5.5160319325324725,1.0,"[0.03578580710425894, 0.18641858858901228, 0.7721298596937821]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.13778805732727,-0.15833333333333333,-0.08888888888888889,-4.247020758306582,-4.720729078667234,1.0,"[0.1858882231611111, 0.5154374593768327, 0.3837168360419595]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.1548490524292,-0.15648148148148147,-0.09074074074074075,-4.4403443073618725,-4.421415494311972,1.0,"[0.37081466629733184, 0.20309967148868968, 0.7896379684811002]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.171255588531494,-0.15185185185185185,-0.0962962962962963,-4.438685865753379,-3.927961590988428,1.0,"[0.029336933895247608, 0.515910491723408, 0.024178441587870747]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.188639640808105,-0.15,-0.09814814814814815,-4.599249001777813,-3.6829685216460626,1.0,"[0.5916648389763018, 0.36997539415917624, 0.6701659776816032]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.205644845962524,-0.15,-0.1,-4.890345617221872,-3.7322288119913973,1.0,"[0.898860321904401, 0.6425119163897605, 0.7545700884642248]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.22164249420166,-0.15,-0.10092592592592593,-4.973201203836164,-3.981174543540574,1.0,"[0.2789010851737651, 0.03578304600928606, 0.7032263535639238]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.23863387107849,-0.15,-0.10185185185185185,-5.464834465179199,-3.415095403574704,1.0,"[0.8313385739774211, 0.2782472627725162, 0.7369812572673854]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.254597902297974,-0.15185185185185185,-0.11574074074074074,-4.6765017818246015,-3.9187110986250415,1.0,"[0.3055921622037924, 0.4087535190998468, 0.45328624937046513]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.27160310745239,-0.15462962962962962,-0.12314814814814815,-4.448355601176568,-4.285117392399448,1.0,"[0.31668019076023546, 0.41251814767167505, 0.9208202749909487]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.288512229919434,-0.15555555555555556,-0.13148148148148148,-3.629512187867817,-4.657449877679078,1.0,"[0.9108110499128876, 0.13425608292322522, 0.16928837239464445]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.304776668548584,-0.15648148148148147,-0.1361111111111111,-4.101631281732196,-4.668404485796175,1.0,"[0.6871106632325548, 0.8441602205694568, 0.3806288595379128]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.321258306503296,-0.15648148148148147,-0.1388888888888889,-4.5185294732676855,-4.263349868443665,1.0,"[0.7400024405541283, 0.9085343248254697, 0.39312465521292494]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.338926553726196,-0.15648148148148147,-0.1398148148148148,-4.561650598083519,-4.245488762960348,1.0,"[0.8829661709535731, 0.19969923527614364, 0.5413078483496249]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.3553147315979,-0.15555555555555556,-0.14166666666666666,-4.683404429808136,-3.777904361724324,1.0,"[0.7124470142617549, 0.3332221856964661, 0.8720834760543135]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.371938943862915,-0.15555555555555556,-0.14166666666666666,-4.484029218134384,-3.4865203564108866,1.0,"[0.4229976060842111, 0.3650772534236726, 0.2870874946620027]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.38795757293701,-0.15462962962962962,-0.14166666666666666,-4.504498481033534,-3.8903217976332356,1.0,"[0.29095576302056714, 0.3483835367966611, 0.763358257991534]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.404969930648804,-0.15462962962962962,-0.14166666666666666,-4.440478812180333,-3.7413384580242277,1.0,"[0.4624243064981264, 0.9839059525092146, 0.7719891122295048]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.42194747924805,-0.15462962962962962,-0.14166666666666666,-4.450410599628454,-3.621267960140697,1.0,"[0.9998510115091187, 0.8611959720300266, 0.770485277437397]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.4390754699707,-0.15462962962962962,-0.14074074074074075,-5.152938405378144,-3.055007144308799,1.0,"[0.7416355314838093, 0.8989803894902858, 0.8169441541252613]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.4544792175293,-0.15555555555555556,-0.1388888888888889,-4.92375836838065,-3.014128523252534,1.0,"[0.32118714512586544, 0.28460458062638516, 0.7932505111131675]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.47199606895447,-0.1574074074074074,-0.13518518518518519,-4.593893739443412,-2.8796138884237,1.0,"[0.13005109370879853, 0.048766636117237416, 0.316890060323459]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.48799180984497,-0.16018518518518518,-0.13148148148148148,-4.536594741089624,-2.7684396589487252,1.0,"[0.5959288409740371, 0.37209354886674684, 0.011182951767756744]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.504809856414795,-0.16203703703703703,-0.1287037037037037,-4.959256191921961,-2.5722359563982167,1.0,"[0.17258722293422735, 0.4257528543357373, 0.359937285770904]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.52193021774292,-0.16296296296296298,-0.1259259259259259,-4.592497154710664,-2.5821298435311877,1.0,"[0.20297523700233677, 0.09969013008752159, 0.9008885413706471]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.53902769088745,-0.1638888888888889,-0.125,-4.510071922945797,-2.74095882557445,1.0,"[0.8850299214329119, 0.42182755389437077, 0.018638600013134776]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.5549590587616,-0.1638888888888889,-0.12407407407407407,-4.751822889514571,-2.4487116081054205,1.0,"[0.9645101277065884, 0.970189653763299, 0.5384950712321956]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.57171416282654,-0.16296296296296298,-0.12407407407407407,-4.69909302931508,-2.6230198167388856,1.0,"[0.6604307266494347, 0.04211860252645849, 0.8210175334402665]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.588069915771484,-0.16203703703703703,-0.12407407407407407,-4.610554808130476,-2.621788280904638,1.0,"[0.9030398530715293, 0.3779621494094503, 0.7224045527728455]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.604583740234375,-0.16111111111111112,-0.125,-4.680488257790661,-2.255797130988962,1.0,"[0.41540508465823023, 0.1344027829837643, 0.6060465637608614]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.62080097198486,-0.16018518518518518,-0.1259259259259259,-4.293172576964039,-2.1062884663041324,1.0,"[0.30997146432407685, 0.5837557801072853, 0.24019050488587623]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.63843655586243,-0.15833333333333333,-0.1259259259259259,-3.9965515631974178,-2.693917217622401,1.0,"[0.22946106380494757, 0.10380856420488171, 0.0720502199396702]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.6543333530426,-0.15648148148148147,-0.125,-4.096163360335109,-3.150530991974393,1.0,"[0.027896817417089492, 0.39804254937458283, 0.48050274598582654]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.671388149261475,-0.15555555555555556,-0.12407407407407407,-3.8565910786526683,-3.4606500935389155,1.0,"[0.03528186866136085, 0.12521697969533963, 0.15805474913574624]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.6886260509491,-0.15555555555555556,-0.12314814814814815,-3.9905691235255376,-3.546717345812026,1.0,"[0.5457433178991812, 0.37211713265804336, 0.35529924766333243]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.70448017120361,-0.15555555555555556,-0.12222222222222222,-4.185972891389626,-2.9868020392589125,1.0,"[0.3214053026066983, 0.11838218685706803, 0.9872074538776499]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.72161650657654,-0.15555555555555556,-0.12129629629629629,-4.0904764623568575,-3.0340482232130985,1.0,"[0.039274492958136675, 0.21526283950846237, 0.483910150372284]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.738030672073364,-0.1537037037037037,-0.1175925925925926,-3.5682954544194017,-3.2561273752706485,1.0,"[0.504707425491701, 0.7234219448591876, 0.7454782272226655]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.75403952598572,-0.15185185185185185,-0.11296296296296296,-3.3894028905853446,-2.8711785285398004,1.0,"[0.5037113153035542, 0.889834756341046, 0.6960035658861404]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.771028995513916,-0.15,-0.10833333333333334,-3.4287248167756066,-2.590706300861669,1.0,"[0.24655086194474984, 0.6733179953175009, 0.2924276564718008]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.78866195678711,-0.14629629629629629,-0.09814814814814815,-3.1342963800671453,-2.1815928116522967,1.0,"[0.7465437051871967, 0.3293273055837138, 0.37922135582030314]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.805307388305664,-0.14444444444444443,-0.09351851851851851,-3.3547673742498287,-2.1156014790072555,1.0,"[0.1792410295417891, 0.9137747587109517, 0.27066392250004156]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.8214271068573,-0.14351851851851852,-0.08981481481481482,-3.346698950926276,-2.0909612922564085,1.0,"[0.48503185893951084, 0.21574492492920705, 0.7454192305716395]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.838194847106934,-0.1425925925925926,-0.08703703703703704,-3.6127676351503184,-2.206847054624332,1.0,"[0.9867899493739041, 0.7570471144997772, 0.34564080872052005]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.85395789146423,-0.14166666666666666,-0.08518518518518518,-3.7470992358395034,-2.3911105268024233,1.0,"[0.4944625601846494, 0.7648260882512624, 0.8721696268369997]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.87136507034302,-0.1388888888888889,-0.08055555555555556,-3.5482840997856213,-2.2803453819261117,1.0,"[0.5343039281539752, 0.3626454764371493, 0.8264401879781127]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.88787651062012,-0.13703703703703704,-0.07777777777777778,-3.670848632439526,-3.0243198925825228,1.0,"[0.40576472748758174, 0.6606399208934373, 0.13054399838598563]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,62.90478491783142,-0.13518518518518519,-0.07685185185185185,-3.7511487239919754,-3.208716150733582,1.0,"[0.3003987472999792, 0.8063470173489884, 0.27377785301989555]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
